POPULATION_NAME,FISCAL_YEAR,DEMO_GRP,TOTAL_CT,TOTAL_CT_ANNOT,SMHS1_CT,SMHS1_CT_ANNOT,SMHS5_CT,SMHS5_CT_ANNOT
San Bernardino,2019,R4 Hispanic,287515,,6445,,3327,
San Bernardino,2019,R5 White,120224,,5875,,3225,
San Bernardino,2019,R6 Other,8303,,233,,123,
San Bernardino,2019,R7 Unknown,42357,,1680,,953,
San Bernardino,2019,S1 Female,316740,,9416,,5018,
San Bernardino,2019,S2 Male,236955,,8747,,4695,
San Bernardino,2019,Z1 ALL,553695,,18163,,9713,
San Bernardino,2020,A1 Adults 21-44,314842,,9744,,5052,
San Bernardino,2020,A2 Adults 45-64,163334,,6412,,4034,
San Bernardino,2020,A3 Adults 65+,67032,,852,,513,
San Bernardino,2020,R1 Alaskan Native or American Indian,1616,,74,,43,
San Bernardino,2020,R2 Asian or Pacific Islander,31476,,400,,274,
San Bernardino,2020,R3 Black,61596,,3133,,1753,
San Bernardino,2020,R4 Hispanic,285460,,6268,,3407,
San Bernardino,2020,R5 White,116225,,5350,,3112,
San Bernardino,2020,R6 Other,7661,,183,,103,
San Bernardino,2020,R7 Unknown,41174,,1600,,907,
San Bernardino,2020,S1 Female,313164,,8745,,4951,
San Bernardino,2020,S2 Male,232044,,8263,,4648,
San Bernardino,2020,Z1 ALL,545208,,17008,,9599,
San Bernardino,2021,A1 Adults 21-44,313693,,9294,,5358,
San Bernardino,2021,A2 Adults 45-64,163623,,5701,,4016,
San Bernardino,2021,A3 Adults 65+,71244,,913,,627,
San Bernardino,2021,R1 Alaskan Native or American Indian,1607,,66,,41,
San Bernardino,2021,R2 Asian or Pacific Islander,32106,,414,,296,
San Bernardino,2021,R3 Black,61189,,2933,,1864,
San Bernardino,2021,R4 Hispanic,289216,,6027,,3613,
San Bernardino,2021,R5 White,113940,,4813,,3158,
San Bernardino,2021,R6 Other,7115,,173,,102,
San Bernardino,2021,R7 Unknown,43387,,1482,,927,
San Bernardino,2021,S1 Female,315421,,8254,,5286,
San Bernardino,2021,S2 Male,233139,,7654,,4715,
San Bernardino,2021,Z1 ALL,548560,,15908,,10001,
San Diego,2015,A1 Adults 21-44,255755,,12958,,7294,
San Diego,2015,A2 Adults 45-64,168696,,12440,,7755,
San Diego,2015,A3 Adults 65+,76138,,1279,,685,
San Diego,2015,R1 Alaskan Native or American Indian,2622,,213,,121,
San Diego,2015,R2 Asian or Pacific Islander,57251,,1733,,1039,
San Diego,2015,R3 Black,34836,,2614,,1506,
San Diego,2015,R4 Hispanic,143980,,4293,,2498,
San Diego,2015,R5 White,141017,,10499,,6257,
San Diego,2015,R6 Other,76620,,3217,,1714,
San Diego,2015,R7 Unknown,44263,,4108,,2599,
San Diego,2015,S1 Female,279700,,13993,,8251,
San Diego,2015,S2 Male,220889,,12684,,7483,
San Diego,2015,Z1 ALL,500589,,26677,,15734,
San Diego,2016,A1 Adults 21-44,327008,,12995,,7279,
San Diego,2016,A2 Adults 45-64,193311,,12046,,7374,
San Diego,2016,A3 Adults 65+,81722,,1244,,684,
San Diego,2016,R1 Alaskan Native or American Indian,2788,,228,,123,
San Diego,2016,R2 Asian or Pacific Islander,64305,,1651,,953,
San Diego,2016,R3 Black,36686,,2539,,1437,
San Diego,2016,R4 Hispanic,192411,,4139,,2427,
San Diego,2016,R5 White,150673,,9771,,5673,
San Diego,2016,R6 Other,112325,,5153,,2947,
San Diego,2016,R7 Unknown,42853,,2804,,1777,
San Diego,2016,S1 Female,338501,,13452,,7867,
San Diego,2016,S2 Male,263540,,12833,,7470,
San Diego,2016,Z1 ALL,602041,,26285,,15337,
San Diego,2017,A1 Adults 21-44,343769,,12721,,6982,
San Diego,2017,A2 Adults 45-64,199697,,11664,,6771,
San Diego,2017,A3 Adults 65+,85709,,1360,,733,
San Diego,2017,R1 Alaskan Native or American Indian,2710,,188,,110,
San Diego,2017,R2 Asian or Pacific Islander,62029,,1505,,841,
San Diego,2017,R3 Black,36109,,2354,,1308,
San Diego,2017,R4 Hispanic,198220,,3956,,2187,
San Diego,2017,R5 White,148980,,9008,,5080,
San Diego,2017,R6 Other,137750,,6108,,3397,
San Diego,2017,R7 Unknown,43377,,2626,,1563,
San Diego,2017,S1 Female,352404,,12968,,7239,
San Diego,2017,S2 Male,276771,,12777,,7247,
San Diego,2017,Z1 ALL,629175,,25745,,14486,
San Diego,2018,A1 Adults 21-44,340725,,12011,,6672,
San Diego,2018,A2 Adults 45-64,195833,,10466,,6219,
San Diego,2018,A3 Adults 65+,87961,,1424,,810,
San Diego,2018,R1 Alaskan Native or American Indian,2605,,165,,96,
San Diego,2018,R2 Asian or Pacific Islander,55830,,1287,,762,
San Diego,2018,R3 Black,34583,,2169,,1259,
San Diego,2018,R4 Hispanic,195862,,3626,,2090,
San Diego,2018,R5 White,141701,,8106,,4605,
San Diego,2018,R6 Other,151736,,6142,,3410,
San Diego,2018,R7 Unknown,42202,,2406,,1479,
San Diego,2018,S1 Female,349897,,11781,,6737,
San Diego,2018,S2 Male,274622,,12120,,6964,
San Diego,2018,Z1 ALL,624519,,23901,,13701,
San Diego,2019,A1 Adults 21-44,331876,,12071,,6737,
San Diego,2019,A2 Adults 45-64,191336,,10003,,6050,
San Diego,2019,A3 Adults 65+,90764,,1485,,836,
San Diego,2019,R1 Alaskan Native or American Indian,2585,,162,,88,
San Diego,2019,R2 Asian or Pacific Islander,54361,,1219,,731,
San Diego,2019,R3 Black,33373,,2080,,1235,
San Diego,2019,R4 Hispanic,191218,,3705,,2088,
San Diego,2019,R5 White,135295,,7724,,4518,
San Diego,2019,R6 Other,157151,,6444,,3562,
San Diego,2019,R7 Unknown,39993,,2225,,1401,
San Diego,2019,S1 Female,344969,,11497,,6659,
San Diego,2019,S2 Male,269007,,12062,,6964,
San Diego,2019,Z1 ALL,613976,,23559,,13623,
San Diego,2020,A1 Adults 21-44,321277,,12317,,7102,
San Diego,2020,A2 Adults 45-64,188224,,9532,,5935,
San Diego,2020,A3 Adults 65+,90436,,1466,,844,
San Diego,2020,R1 Alaskan Native or American Indian,2475,,149,,79,
San Diego,2020,R2 Asian or Pacific Islander,52254,,1141,,746,
San Diego,2020,R3 Black,31453,,2072,,1280,
San Diego,2020,R4 Hispanic,183709,,3825,,2248,
San Diego,2020,R5 White,129404,,7315,,4339,
San Diego,2020,R6 Other,164910,,6748,,3854,
San Diego,2020,R7 Unknown,35732,,2065,,1335,
San Diego,2020,S1 Female,338687,,11285,,6746,
San Diego,2020,S2 Male,261250,,12030,,7135,
San Diego,2020,Z1 ALL,599937,,23315,,13881,
San Diego,2021,A1 Adults 21-44,328875,,12531,,7525,
San Diego,2021,A2 Adults 45-64,191995,,8903,,5790,
San Diego,2021,A3 Adults 65+,96256,,1437,,881,
San Diego,2021,R1 Alaskan Native or American Indian,2542,,153,,88,
San Diego,2021,R2 Asian or Pacific Islander,52289,,1161,,750,
San Diego,2021,R3 Black,31543,,1951,,1263,
San Diego,2021,R4 Hispanic,185557,,3865,,2365,
San Diego,2021,R5 White,130016,,6802,,4264,
San Diego,2021,R6 Other,181710,,7058,,4203,
San Diego,2021,R7 Unknown,33469,,1881,,1263,
San Diego,2021,S1 Female,347211,,11018,,6985,
San Diego,2021,S2 Male,269915,,11853,,7211,
San Diego,2021,Z1 ALL,617126,,22871,,14196,
San Francisco,2015,A1 Adults 21-44,70078,,5196,,3553,
San Francisco,2015,A2 Adults 45-64,62183,,7080,,5418,
San Francisco,2015,A3 Adults 65+,45406,,1866,,1396,
San Francisco,2015,R1 Alaskan Native or American Indian,563,,98,,79,
San Francisco,2015,R2 Asian or Pacific Islander,67430,,2354,,1736,
San Francisco,2015,R3 Black,17468,,2252,,1566,
San Francisco,2015,R4 Hispanic,19325,,1401,,1057,
San Francisco,2015,R5 White,31983,,4193,,3115,
San Francisco,2015,R6 Other,24622,,2030,,1478,
San Francisco,2015,R7 Unknown,16276,,1814,,1336,
San Francisco,2015,S1 Female,90698,,6590,,4874,
San Francisco,2015,S2 Male,86969,,7552,,5493,
San Francisco,2015,Z1 ALL,177667,,14142,,10367,
San Francisco,2016,A1 Adults 21-44,84581,,5211,,3457,
San Francisco,2016,A2 Adults 45-64,65293,,6832,,5080,
San Francisco,2016,A3 Adults 65+,47067,,1840,,1362,
San Francisco,2016,R1 Alaskan Native or American Indian,604,,97,,66,
San Francisco,2016,R2 Asian or Pacific Islander,72962,,2254,,1664,
San Francisco,2016,R3 Black,16712,,2107,,1417,
San Francisco,2016,R4 Hispanic,28484,,1346,,928,
San Francisco,2016,R5 White,30076,,3737,,2703,
San Francisco,2016,R6 Other,36458,,3196,,2291,
San Francisco,2016,R7 Unknown,11645,,1146,,830,
San Francisco,2016,S1 Female,101702,,6397,,4669,
San Francisco,2016,S2 Male,95239,,7486,,5230,
San Francisco,2016,Z1 ALL,196941,,13883,,9899,
San Francisco,2017,A1 Adults 21-44,83884,,5046,,3343,
San Francisco,2017,A2 Adults 45-64,64145,,6290,,4756,
San Francisco,2017,A3 Adults 65+,47713,,1828,,1427,
San Francisco,2017,R1 Alaskan Native or American Indian,576,,90,,58,
San Francisco,2017,R2 Asian or Pacific Islander,70997,,2076,,1587,
San Francisco,2017,R3 Black,16001,,1927,,1288,
San Francisco,2017,R4 Hispanic,28608,,1313,,935,
San Francisco,2017,R5 White,28507,,3338,,2441,
San Francisco,2017,R6 Other,40947,,3442,,2486,
San Francisco,2017,R7 Unknown,10106,,978,,731,
San Francisco,2017,S1 Female,100824,,5865,,4366,
San Francisco,2017,S2 Male,94918,,7299,,5160,
San Francisco,2017,Z1 ALL,195742,,13164,,9526,
San Francisco,2018,A1 Adults 21-44,80692,,4825,,3139,
San Francisco,2018,A2 Adults 45-64,61510,,5888,,4370,
San Francisco,2018,A3 Adults 65+,48179,,1830,,1453,
San Francisco,2018,R1 Alaskan Native or American Indian,572,,103,,60,
San Francisco,2018,R2 Asian or Pacific Islander,67573,,1919,,1470,
San Francisco,2018,R3 Black,15445,,1845,,1275,
San Francisco,2018,R4 Hispanic,28381,,1301,,883,
San Francisco,2018,R5 White,26684,,3107,,2236,
San Francisco,2018,R6 Other,42309,,3382,,2385,
San Francisco,2018,R7 Unknown,9417,,886,,653,
San Francisco,2018,S1 Female,98160,,5587,,4124,
San Francisco,2018,S2 Male,92221,,6956,,4838,
San Francisco,2018,Z1 ALL,190381,,12543,,8962,
San Francisco,2019,A1 Adults 21-44,74577,,4622,,3006,
San Francisco,2019,A2 Adults 45-64,57963,,5354,,4025,
San Francisco,2019,A3 Adults 65+,48034,,1882,,1469,
San Francisco,2019,R1 Alaskan Native or American Indian,547,,76,,54,
San Francisco,2019,R2 Asian or Pacific Islander,64468,,1844,,1417,
San Francisco,2019,R3 Black,14603,,1741,,1186,
San Francisco,2019,R4 Hispanic,26962,,1221,,878,
San Francisco,2019,R5 White,23898,,2807,,2038,
San Francisco,2019,R6 Other,41747,,3370,,2352,
San Francisco,2019,R7 Unknown,8349,,799,,575,
San Francisco,2019,S1 Female,93444,,5337,,3966,
San Francisco,2019,S2 Male,87130,,6521,,4534,
San Francisco,2019,Z1 ALL,180574,,11858,,8500,
San Francisco,2020,A1 Adults 21-44,72491,,4143,,2685,
San Francisco,2020,A2 Adults 45-64,56516,,4755,,3617,
San Francisco,2020,A3 Adults 65+,48130,,1763,,1391,
San Francisco,2020,R1 Alaskan Native or American Indian,505,,68,,42,
San Francisco,2020,R2 Asian or Pacific Islander,63180,,1741,,1341,
San Francisco,2020,R3 Black,14043,,1517,,1069,
San Francisco,2020,R4 Hispanic,26305,,1077,,741,
San Francisco,2020,R5 White,22516,,2353,,1755,
San Francisco,2020,R6 Other,43098,,3228,,2259,
San Francisco,2020,R7 Unknown,7490,,677,,486,
San Francisco,2020,S1 Female,91555,,4845,,3543,
San Francisco,2020,S2 Male,85582,,5816,,4150,
San Francisco,2020,Z1 ALL,177137,,10661,,7693,
San Francisco,2021,A1 Adults 21-44,73347,,3910,,2738,
San Francisco,2021,A2 Adults 45-64,57007,,4353,,3313,
San Francisco,2021,A3 Adults 65+,49481,,1747,,1364,
San Francisco,2021,R1 Alaskan Native or American Indian,485,,50,,36,
San Francisco,2021,R2 Asian or Pacific Islander,63702,,1687,,1350,
San Francisco,2021,R3 Black,13880,,1430,,1011,
San Francisco,2021,R4 Hispanic,26737,,987,,726,
San Francisco,2021,R5 White,22071,,2092,,1588,
San Francisco,2021,R6 Other,46378,,3207,,2294,
San Francisco,2021,R7 Unknown,6582,,557,,410,
San Francisco,2021,S1 Female,92466,,4601,,3477,
San Francisco,2021,S2 Male,87369,,5409,,3938,
San Francisco,2021,Z1 ALL,179835,,10010,,7415,
San Joaquin,2015,A1 Adults 21-44,85470,,3940,,2302,
San Joaquin,2015,A2 Adults 45-64,48865,,3556,,2027,
San Joaquin,2015,A3 Adults 65+,20439,,533,,292,
San Joaquin,2015,R1 Alaskan Native or American Indian,657,,57,,37,
San Joaquin,2015,R2 Asian or Pacific Islander,26639,,1061,,505,
San Joaquin,2015,R3 Black,17258,,1222,,710,
San Joaquin,2015,R4 Hispanic,52877,,1677,,940,
San Joaquin,2015,R5 White,39197,,2617,,1581,
San Joaquin,2015,R6 Other,3565,,172,,102,
San Joaquin,2015,R7 Unknown,14581,,1223,,746,
San Joaquin,2015,S1 Female,87135,,4468,,2498,
San Joaquin,2015,S2 Male,67639,,3561,,2123,
San Joaquin,2015,Z1 ALL,154774,,8029,,4621,
San Joaquin,2016,A1 Adults 21-44,107145,,4033,,2253,
San Joaquin,2016,A2 Adults 45-64,54810,,3355,,1905,
San Joaquin,2016,A3 Adults 65+,21557,,512,,270,
San Joaquin,2016,R1 Alaskan Native or American Indian,666,,59,,31,
San Joaquin,2016,R2 Asian or Pacific Islander,29765,,1096,,507,
San Joaquin,2016,R3 Black,18461,,1224,,683,
San Joaquin,2016,R4 Hispanic,74151,,1841,,1031,
San Joaquin,2016,R5 White,41103,,2541,,1472,
San Joaquin,2016,R6 Other,4664,,210,,117,
San Joaquin,2016,R7 Unknown,14702,,929,,587,
San Joaquin,2016,S1 Female,102622,,4329,,2360,
San Joaquin,2016,S2 Male,80890,,3571,,2068,
San Joaquin,2016,Z1 ALL,183512,,7900,,4428,
San Joaquin,2017,A1 Adults 21-44,110222,,4050,,2343,
San Joaquin,2017,A2 Adults 45-64,56036,,3307,,1867,
San Joaquin,2017,A3 Adults 65+,22716,,511,,287,
San Joaquin,2017,R1 Alaskan Native or American Indian,662,,39,,21,
San Joaquin,2017,R2 Asian or Pacific Islander,31203,,1090,,497,
San Joaquin,2017,R3 Black,18997,,1177,,698,
San Joaquin,2017,R4 Hispanic,76650,,1882,,1054,
San Joaquin,2017,R5 White,41042,,2534,,1516,
San Joaquin,2017,R6 Other,5177,,237,,118,
San Joaquin,2017,R7 Unknown,15243,,909,,593,
San Joaquin,2017,S1 Female,105933,,4284,,2365,
San Joaquin,2017,S2 Male,83041,,3584,,2132,
San Joaquin,2017,Z1 ALL,188974,,7868,,4497,
San Joaquin,2018,A1 Adults 21-44,108071,,4024,,2263,
San Joaquin,2018,A2 Adults 45-64,55309,,3150,,1790,
San Joaquin,2018,A3 Adults 65+,23515,,519,,314,
San Joaquin,2018,R1 Alaskan Native or American Indian,659,,46,,24,
San Joaquin,2018,R2 Asian or Pacific Islander,31497,,1040,,526,
San Joaquin,2018,R3 Black,18995,,1169,,682,
San Joaquin,2018,R4 Hispanic,75693,,1854,,1040,
San Joaquin,2018,R5 White,39340,,2448,,1395,
San Joaquin,2018,R6 Other,5417,,239,,131,
San Joaquin,2018,R7 Unknown,15294,,897,,569,
San Joaquin,2018,S1 Female,105165,,4095,,2278,
San Joaquin,2018,S2 Male,81730,,3598,,2089,
San Joaquin,2018,Z1 ALL,186895,,7693,,4367,
San Joaquin,2019,A1 Adults 21-44,104262,,3861,,1968,
San Joaquin,2019,A2 Adults 45-64,53718,,2914,,1482,
San Joaquin,2019,A3 Adults 65+,24378,,539,,296,
San Joaquin,2019,R1 Alaskan Native or American Indian,643,,48,,23,
San Joaquin,2019,R2 Asian or Pacific Islander,31429,,973,,471,
San Joaquin,2019,R3 Black,18469,,1041,,525,
San Joaquin,2019,R4 Hispanic,74024,,1867,,960,
San Joaquin,2019,R5 White,37537,,2356,,1177,
San Joaquin,2019,R6 Other,4955,,182,,94,
San Joaquin,2019,R7 Unknown,15301,,847,,496,
San Joaquin,2019,S1 Female,103174,,3929,,1935,
San Joaquin,2019,S2 Male,79184,,3385,,1811,
San Joaquin,2019,Z1 ALL,182358,,7314,,3746,
San Joaquin,2020,A1 Adults 21-44,100072,,3806,,2193,
San Joaquin,2020,A2 Adults 45-64,52401,,2731,,1602,
San Joaquin,2020,A3 Adults 65+,25068,,497,,331,
San Joaquin,2020,R1 Alaskan Native or American Indian,618,,45,,29,
San Joaquin,2020,R2 Asian or Pacific Islander,31072,,831,,506,
San Joaquin,2020,R3 Black,17897,,1055,,597,
San Joaquin,2020,R4 Hispanic,72488,,1920,,1074,
San Joaquin,2020,R5 White,35817,,2249,,1319,
San Joaquin,2020,R6 Other,4369,,163,,89,
San Joaquin,2020,R7 Unknown,15280,,771,,512,
San Joaquin,2020,S1 Female,101111,,3742,,2125,
San Joaquin,2020,S2 Male,76430,,3292,,2001,
San Joaquin,2020,Z1 ALL,177541,,7034,,4126,
San Joaquin,2021,A1 Adults 21-44,99255,,3855,,2182,
San Joaquin,2021,A2 Adults 45-64,52328,,2534,,1556,
San Joaquin,2021,A3 Adults 65+,26587,,529,,380,
San Joaquin,2021,R1 Alaskan Native or American Indian,599,,38,,20,
San Joaquin,2021,R2 Asian or Pacific Islander,31218,,789,,551,
San Joaquin,2021,R3 Black,18003,,1050,,600,
San Joaquin,2021,R4 Hispanic,73260,,1925,,1106,
San Joaquin,2021,R5 White,35085,,2185,,1269,
San Joaquin,2021,R6 Other,3785,,135,,68,
San Joaquin,2021,R7 Unknown,16220,,796,,504,
San Joaquin,2021,S1 Female,101519,,3616,,2105,
San Joaquin,2021,S2 Male,76651,,3302,,2013,
San Joaquin,2021,Z1 ALL,178170,,6918,,4118,
San Luis Obispo,2015,A1 Adults 21-44,19021,,1009,,585,
San Luis Obispo,2015,A2 Adults 45-64,12486,,808,,533,
San Luis Obispo,2015,A3 Adults 65+,4096,,109,,68,
San Luis Obispo,2015,R1 Alaskan Native or American Indian,287,,21,,13,
San Luis Obispo,2015,R2 Asian or Pacific Islander,1298,,29,,15,
San Luis Obispo,2015,R3 Black,536,,56,,28,
San Luis Obispo,2015,R4 Hispanic,6291,,165,,104,
San Luis Obispo,2015,R5 White,20739,,1225,,759,
San Luis Obispo,2015,R6 Other,3973,,205,,122,
San Luis Obispo,2015,R7 Unknown,2479,,225,,145,
San Luis Obispo,2015,S1 Female,19513,,1066,,664,
San Luis Obispo,2015,S2 Male,16090,,860,,522,
San Luis Obispo,2015,Z1 ALL,35603,,1926,,1186,
San Luis Obispo,2016,A1 Adults 21-44,24212,,1092,,616,
San Luis Obispo,2016,A2 Adults 45-64,13682,,827,,541,
San Luis Obispo,2016,A3 Adults 65+,4386,,111,,66,
San Luis Obispo,2016,R1 Alaskan Native or American Indian,267,,18,,12,
San Luis Obispo,2016,R2 Asian or Pacific Islander,1423,,23,,14,
San Luis Obispo,2016,R3 Black,531,,52,,26,
San Luis Obispo,2016,R4 Hispanic,9863,,184,,112,
San Luis Obispo,2016,R5 White,21480,,1207,,732,
San Luis Obispo,2016,R6 Other,5782,,330,,196,
San Luis Obispo,2016,R7 Unknown,2934,,216,,131,
San Luis Obispo,2016,S1 Female,23208,,1119,,679,
San Luis Obispo,2016,S2 Male,19072,,911,,544,
San Luis Obispo,2016,Z1 ALL,42280,,2030,,1223,
San Luis Obispo,2017,A1 Adults 21-44,24683,,1081,,607,
San Luis Obispo,2017,A2 Adults 45-64,13631,,832,,541,
San Luis Obispo,2017,A3 Adults 65+,4625,,122,,74,
San Luis Obispo,2017,R1 Alaskan Native or American Indian,280,,18,,,1
San Luis Obispo,2017,R2 Asian or Pacific Islander,1287,,15,,11,
San Luis Obispo,2017,R3 Black,526,,44,,27,
San Luis Obispo,2017,R4 Hispanic,9927,,196,,112,
San Luis Obispo,2017,R5 White,20577,,1152,,,2
San Luis Obispo,2017,R6 Other,7198,,392,,234,
San Luis Obispo,2017,R7 Unknown,3144,,218,,127,
San Luis Obispo,2017,S1 Female,23507,,1110,,681,
San Luis Obispo,2017,S2 Male,19432,,925,,541,
San Luis Obispo,2017,Z1 ALL,42939,,2035,,1222,
San Luis Obispo,2018,A1 Adults 21-44,23902,,1019,,604,
San Luis Obispo,2018,A2 Adults 45-64,13318,,798,,520,
San Luis Obispo,2018,A3 Adults 65+,4809,,128,,74,
San Luis Obispo,2018,R1 Alaskan Native or American Indian,246,,14,,,1
San Luis Obispo,2018,R2 Asian or Pacific Islander,1034,,13,,,1
San Luis Obispo,2018,R3 Black,506,,45,,25,
San Luis Obispo,2018,R4 Hispanic,9612,,147,,91,
San Luis Obispo,2018,R5 White,19295,,1030,,645,
San Luis Obispo,2018,R6 Other,7877,,429,,252,
San Luis Obispo,2018,R7 Unknown,3459,,267,,170,
San Luis Obispo,2018,S1 Female,23102,,1025,,643,
San Luis Obispo,2018,S2 Male,18927,,920,,555,
San Luis Obispo,2018,Z1 ALL,42029,,1945,,1198,
San Luis Obispo,2019,A1 Adults 21-44,23102,,1084,,633,
San Luis Obispo,2019,A2 Adults 45-64,12824,,795,,532,
San Luis Obispo,2019,A3 Adults 65+,4855,,157,,77,
San Luis Obispo,2019,R1 Alaskan Native or American Indian,239,,14,,,1
San Luis Obispo,2019,R2 Asian or Pacific Islander,1003,,21,,17,
San Luis Obispo,2019,R3 Black,498,,43,,26,
San Luis Obispo,2019,R4 Hispanic,9198,,160,,96,
San Luis Obispo,2019,R5 White,18259,,1079,,,2
San Luis Obispo,2019,R6 Other,8150,,459,,282,
San Luis Obispo,2019,R7 Unknown,3434,,260,,174,
San Luis Obispo,2019,S1 Female,22467,,1066,,649,
San Luis Obispo,2019,S2 Male,18314,,970,,593,
San Luis Obispo,2019,Z1 ALL,40781,,2036,,1242,
San Luis Obispo,2020,A1 Adults 21-44,22667,,1041,,699,
San Luis Obispo,2020,A2 Adults 45-64,12730,,756,,533,
San Luis Obispo,2020,A3 Adults 65+,4881,,158,,98,
San Luis Obispo,2020,R1 Alaskan Native or American Indian,225,,14,,,1
San Luis Obispo,2020,R2 Asian or Pacific Islander,993,,18,,13,
San Luis Obispo,2020,R3 Black,477,,32,,16,
San Luis Obispo,2020,R4 Hispanic,8996,,152,,106,
San Luis Obispo,2020,R5 White,17498,,1026,,,2
San Luis Obispo,2020,R6 Other,8691,,484,,324,
San Luis Obispo,2020,R7 Unknown,3398,,229,,162,
San Luis Obispo,2020,S1 Female,22289,,989,,669,
San Luis Obispo,2020,S2 Male,17989,,966,,661,
San Luis Obispo,2020,Z1 ALL,40278,,1955,,1330,
San Luis Obispo,2021,A1 Adults 21-44,23064,,1116,,767,
San Luis Obispo,2021,A2 Adults 45-64,12938,,764,,565,
San Luis Obispo,2021,A3 Adults 65+,5244,,165,,116,
San Luis Obispo,2021,R1 Alaskan Native or American Indian,234,,13,,,1
San Luis Obispo,2021,R2 Asian or Pacific Islander,1009,,19,,15,
San Luis Obispo,2021,R3 Black,480,,36,,23,
San Luis Obispo,2021,R4 Hispanic,9041,,184,,125,
San Luis Obispo,2021,R5 White,17420,,1000,,,2
San Luis Obispo,2021,R6 Other,9627,,527,,377,
San Luis Obispo,2021,R7 Unknown,3435,,266,,184,
San Luis Obispo,2021,S1 Female,22777,,1028,,739,
San Luis Obispo,2021,S2 Male,18469,,1017,,709,
San Luis Obispo,2021,Z1 ALL,41246,,2045,,1448,
San Mateo,2015,A1 Adults 21-44,38713,,2413,,1624,
San Mateo,2015,A2 Adults 45-64,28453,,2415,,1803,
San Mateo,2015,A3 Adults 65+,18222,,599,,457,
San Mateo,2015,R1 Alaskan Native or American Indian,251,,30,,20,
San Mateo,2015,R2 Asian or Pacific Islander,23109,,610,,437,
San Mateo,2015,R3 Black,3786,,491,,353,
San Mateo,2015,R4 Hispanic,22989,,1036,,679,
San Mateo,2015,R5 White,18142,,2009,,1493,
San Mateo,2015,R6 Other,9326,,572,,395,
San Mateo,2015,R7 Unknown,7785,,679,,507,
San Mateo,2015,S1 Female,47736,,2786,,2019,
San Mateo,2015,S2 Male,37652,,2641,,1865,
San Mateo,2015,Z1 ALL,85388,,5427,,3884,
San Mateo,2016,A1 Adults 21-44,58922,,2574,,1627,
San Mateo,2016,A2 Adults 45-64,35130,,2443,,1796,
San Mateo,2016,A3 Adults 65+,19834,,632,,461,
San Mateo,2016,R1 Alaskan Native or American Indian,242,,27,,21,
San Mateo,2016,R2 Asian or Pacific Islander,27027,,632,,416,
San Mateo,2016,R3 Black,3769,,483,,331,
San Mateo,2016,R4 Hispanic,43459,,1100,,679,
San Mateo,2016,R5 White,18811,,2052,,1468,
San Mateo,2016,R6 Other,11992,,669,,464,
San Mateo,2016,R7 Unknown,8586,,686,,505,
San Mateo,2016,S1 Female,63602,,2833,,1993,
